,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
3633,46369170,1.0,False,De Baarsjes - Oud-West,52.36666,4.85863,Private room,2,1,1,5,138.0,1,1125,True,4,0,4.39,True,69.0,138.0,0.07,0.1,0.18,4.99,0.8767123287671232,1322.2739726027398
3634,46369237,1.0,False,De Baarsjes - Oud-West,52.36508,4.86037,Private room,2,1,1,6,143.0,1,1125,True,6,0,4.25,True,71.5,143.0,0.08,0.16,0.19,4.99,0.8794520547945206,1322.2739726027398
3635,46369286,1.0,False,De Baarsjes - Oud-West,52.36574,4.86059,Private room,2,1,1,3,143.0,1,1125,True,1,4,4.54,True,71.5,143.0,0.07,0.1,0.19,4.99,0.8164383561643835,1322.2739726027398
3636,46374246,0.81,False,Centrum-Oost,52.36397,4.91033,Private room,4,1,2,13,250.0,3,1001,True,6,6,4.93,False,62.5,750.0,0.11,0.18,0.25,4.99,0.38082191780821917,1102.7808219178082
3637,46389970,0.56,False,De Pijp - Rivierenbuurt,52.34947,4.88834,Entire home/apt,4,2,2,4,140.0,5,1125,True,0,0,5.0,False,35.0,700.0,0.07,0.11,0.19,4.99,0.021917808219178082,700.0
3638,46403824,0.68,False,Bos en Lommer,52.38027,4.85207,Entire home/apt,4,2,3,7,265.0,2,30,True,0,1,4.75,False,66.25,530.0,0.12,0.15,0.28,4.99,0.4410958904109589,1325.0
3639,46478635,1.0,False,Bos en Lommer,52.37568,4.84558,Entire home/apt,4,2,2,14,349.0,1,365,True,18,7,4.78,True,87.25,349.0,0.11,0.17,0.24,4.99,0.9671232876712329,1405.027397260274
3640,46498605,0.23,False,Bos en Lommer,52.3751,4.85743,Entire home/apt,4,2,2,10,125.0,4,50,True,0,0,5.0,False,31.25,500.0,0.05,0.13,0.16,4.99,0.005479452054794521,625.0
3641,46502181,0.8,True,Centrum-Oost,52.374283,4.901814,Private room,4,1,2,7,191.0,1,1125,True,9,9,4.8,False,47.75,191.0,0.08,0.26,0.19,4.99,0.5506849315068493,1191.5753424657535
3642,46502425,0.41000000000000003,False,Zuid,52.35685,4.85693,Private room,2,1,1,4,192.0,1,365,True,20,8,4.66,True,96.0,192.0,0.1,0.18,0.25,4.99,0.9698630136986301,719.7945205479452
3643,46521450,1.0,False,De Baarsjes - Oud-West,52.357,4.85619,Private room,2,1,2,6,208.0,1,365,True,23,2,4.72,True,104.0,208.0,0.11,0.15,0.25,4.99,0.9808219178082191,730.8219178082192
3644,46561482,0.33,False,De Baarsjes - Oud-West,52.36045,4.86537,Entire home/apt,2,1,1,10,250.0,2,365,True,0,0,5.0,False,125.0,500.0,0.15,0.18,0.21,4.99,0.08767123287671233,1265.7534246575342
3645,46591961,1.0,False,Bos en Lommer,52.37599,4.84512,Entire home/apt,2,1,1,8,208.0,1,365,True,19,5,4.57,True,104.0,208.0,0.08,0.23,0.28,4.99,0.947945205479452,977.4246575342465
3646,46591985,1.0,False,Bos en Lommer,52.37795,4.84358,Entire home/apt,4,2,2,9,222.0,1,365,True,26,37,4.74,True,55.5,222.0,0.08,0.17,0.29,4.99,0.989041095890411,1043.3972602739725
3647,46592004,1.0,False,Bos en Lommer,52.37575,4.84523,Entire home/apt,4,2,2,14,362.0,1,365,True,17,0,4.5,True,90.5,362.0,0.14,0.15,0.24,4.99,0.958904109589041,1477.7945205479452
3648,46592046,1.0,False,Bos en Lommer,52.37636,4.84356,Entire home/apt,6,3,4,15,397.0,1,365,True,22,2,4.65,True,66.17,397.0,0.15,0.25,0.31,4.99,0.9753424657534246,1585.164383561644
3649,46592073,1.0,False,Bos en Lommer,52.3758,4.84539,Entire home/apt,6,3,4,13,424.0,1,365,True,27,15,4.2700000000000005,True,70.67,424.0,0.13,0.22,0.25,10.99,0.9917808219178083,1660.4383561643835
3650,46592126,1.0,False,Bos en Lommer,52.37775,4.84565,Entire home/apt,8,4,6,29,670.0,1,365,True,25,10,4.390000000000001,True,83.75,670.0,0.19,0.13,0.27,10.99,0.9808219178082191,2297.917808219178
3651,46592145,1.0,False,Bos en Lommer,52.37751,4.84541,Entire home/apt,6,3,4,24,615.0,1,365,True,22,2,3.51,True,102.5,615.0,0.16,0.28,0.27,10.99,0.9753424657534246,2563.4246575342468
3652,46592190,1.0,False,Bos en Lommer,52.37766,4.84528,Entire home/apt,8,4,6,30,810.0,1,365,True,15,3,3.9099999999999997,True,101.25,810.0,0.08,0.32,0.27,10.99,0.8767123287671232,3271.4246575342468
3653,46607274,0.6900000000000001,False,De Baarsjes - Oud-West,52.36528,4.86515,Entire home/apt,2,1,1,5,165.0,1,1125,True,0,0,5.0,False,82.5,165.0,0.09,0.19,0.2,4.99,0.0,825.0
3654,46615668,0.29,False,Westerpark,52.38249,4.87314,Entire home/apt,2,1,1,11,200.0,2,1125,True,0,0,5.0,False,100.0,400.0,0.11,0.23,0.25,4.99,0.0,1000.0
3655,46631908,1.0,False,Centrum-West,52.37161,4.88018,Entire home/apt,4,2,2,9,218.0,2,1125,True,2,1,4.64,True,54.5,436.0,0.07,0.19,0.33,4.99,0.273972602739726,1164.3835616438357
3656,46635056,0.56,False,Centrum-Oost,52.36084,4.89542,Entire home/apt,4,2,1,14,350.0,2,14,True,0,1,5.0,False,87.5,700.0,0.12,0.18,0.19,4.99,0.0,1932.4246575342465
3657,46668387,0.61,False,De Baarsjes - Oud-West,52.36347,4.85421,Entire home/apt,2,1,1,24,400.0,3,1125,True,18,1,3.4,True,200.0,1200.0,0.11,0.15,0.3,10.99,0.9643835616438357,2000.0
3658,46701805,0.42000000000000004,False,Centrum-West,52.38289,4.88431,Entire home/apt,2,1,1,1,120.0,3,30,True,0,0,5.0,True,60.0,360.0,0.06,0.14,0.18,4.99,0.0,668.5616438356165
3659,46718762,0.33,False,Noord-West,52.42167,4.89633,Entire home/apt,3,2,2,7,120.0,4,30,True,4,0,5.0,False,40.0,480.0,0.06,0.14,0.21,4.99,0.09863013698630137,634.2054794520548
3660,46745762,0.53,False,Oud-Noord,52.39561,4.90479,Entire home/apt,3,2,1,9,175.0,4,1125,True,0,0,4.67,False,58.33,700.0,0.08,0.2,0.16,4.99,0.07945205479452055,875.0
3661,46773729,0.5,False,Westerpark,52.37424,4.86848,Entire home/apt,3,2,1,5,150.0,2,1125,True,0,0,4.38,False,50.0,300.0,0.06,0.1,0.21,4.99,0.09315068493150686,811.945205479452
3662,46796165,0.44,False,Westerpark,52.38345,4.87819,Entire home/apt,2,1,1,1,126.0,3,8,True,0,1,5.0,False,63.0,378.0,0.07,0.07,0.18,4.99,0.0,665.6164383561644
3663,46862829,0.52,False,De Baarsjes - Oud-West,52.36726,4.87591,Entire home/apt,2,1,2,8,177.0,1,1125,True,0,2,5.0,False,88.5,177.0,0.07,0.16,0.25,4.99,0.0,885.0
3664,46953753,0.38,False,Centrum-Oost,52.36104,4.8936,Private room,3,1,2,10,195.0,1,1125,True,3,0,4.72,False,65.0,195.0,0.08,0.17,0.14,4.99,0.3561643835616438,655.4383561643835
3665,47017355,1.0,True,Centrum-Oost,52.36487,4.90745,Entire home/apt,2,1,1,14,299.0,1,6,True,0,0,4.84,True,149.5,299.0,0.06,0.36,0.16,4.99,0.3424657534246575,1465.7397260273972
3666,47352181,1.0,False,Westerpark,52.39431,4.87771,Entire home/apt,2,1,1,7,192.0,3,120,True,6,0,4.47,True,96.0,576.0,0.06,0.15,0.18,4.99,0.46301369863013697,1068.5890410958905
3667,47416878,0.4,False,Oud-Oost,52.36141,4.92535,Entire home/apt,4,2,2,10,335.0,1,6,True,1,1,4.57,False,83.75,335.0,0.06,0.22,0.27,4.99,0.13424657534246576,1745.109589041096
3668,47469046,0.5,False,Noord-Oost,52.40606,4.93459,Entire home/apt,4,2,3,14,413.0,3,1125,True,0,0,4.71,True,103.25,1239.0,0.08,0.32,0.24,10.99,0.7835616438356164,2066.2328767123286
3669,47469158,0.64,False,De Baarsjes - Oud-West,52.36267,4.8616,Entire home/apt,2,1,1,14,350.0,2,3,True,19,0,5.0,False,175.0,700.0,0.14,0.21,0.21,4.99,0.21643835616438356,1750.0
3670,47573141,1.0,True,Centrum-Oost,52.36382,4.90679,Entire home/apt,2,1,1,6,249.0,7,27,True,0,1,4.83,True,124.5,1743.0,0.06,0.1,0.23,4.99,0.3506849315068493,1293.3835616438357
3671,47709909,1.0,False,Westerpark,52.39448,4.87629,Entire home/apt,2,1,1,10,227.0,3,120,True,6,0,4.44,True,113.5,681.0,0.12,0.24,0.26,4.99,0.38082191780821917,1187.2876712328766
3672,47728246,0.05999999999999997,True,Centrum-West,52.38289,4.88623,Entire home/apt,2,1,1,12,100.0,7,180,True,11,0,4.67,False,50.0,700.0,0.08,0.11,0.14,4.99,0.08493150684931507,500.0
3673,47811447,0.45,False,Westerpark,52.38472,4.87136,Entire home/apt,2,1,1,13,450.0,1,365,True,8,0,4.3999999999999995,True,225.0,450.0,0.11,0.08,0.29,10.99,0.0958904109589041,2250.0
3674,47839531,0.6,False,Centrum-Oost,52.36479,4.90458,Entire home/apt,6,3,5,9,261.0,7,180,True,0,0,4.6,True,43.5,1827.0,0.1,0.18,0.25,4.99,0.09041095890410959,15606.972602739726
3675,47882460,0.9199999999999999,False,Zuid,52.35473,4.8824,Entire home/apt,4,2,2,12,317.0,1,99,True,14,9,4.43,True,79.25,317.0,0.13,0.2,0.2,4.99,0.4301369863013699,1299.027397260274
3676,47899171,0.53,True,Centrum-Oost,52.361313,4.898549,Private room,2,1,1,10,256.0,1,1125,True,5,0,4.97,True,128.0,256.0,0.07,0.25,0.27,4.99,0.2602739726027397,1035.150684931507
3677,47917082,0.89,False,Centrum-West,52.36858,4.88712,Private room,2,1,1,9,273.0,1,365,True,7,1,4.68,False,136.5,273.0,0.08,0.18,0.26,4.99,0.5342465753424658,1109.2602739726028
3678,47989069,0.79,False,Centrum-Oost,52.36334,4.90489,Entire home/apt,4,2,3,3,195.0,7,180,True,0,0,4.5,True,48.75,1365.0,0.06,0.17,0.18,4.99,0.09041095890410959,15382.260273972603
3679,48004432,0.53,False,Centrum-West,52.36682,4.88388,Entire home/apt,4,2,3,9,240.0,7,180,True,5,3,4.38,True,60.0,1680.0,0.08,0.24,0.27,4.99,0.1095890410958904,20365.424657534248
3680,48004711,0.61,False,Centrum-West,52.36893,4.88469,Entire home/apt,6,3,5,15,381.0,7,180,True,7,1,4.56,True,63.5,2667.0,0.07,0.08,0.13,4.99,0.12602739726027398,20819.013698630137
3681,48004848,0.77,False,Centrum-West,52.36964,4.88023,Entire home/apt,4,2,2,10,196.0,7,180,True,0,0,5.0,True,49.0,1372.0,0.09,0.15,0.19,4.99,0.5945205479452055,20228.931506849316
3682,48004872,1.0,False,Centrum-West,52.3789,4.88378,Entire home/apt,4,2,2,12,229.0,7,180,True,2,0,4.0,True,57.25,1603.0,0.09,0.2,0.21,4.99,0.6547945205479452,20333.575342465752
3683,48004925,0.78,False,Centrum-West,52.37118,4.88286,Entire home/apt,6,3,4,15,382.0,7,180,True,5,0,4.67,True,63.67,2674.0,0.06,0.23,0.26,4.99,0.0136986301369863,20822.945205479453
3684,48005004,1.0,False,Zuid,52.36155,4.88064,Entire home/apt,4,2,3,8,218.0,7,180,True,2,1,3.67,True,54.5,1526.0,0.1,0.16,0.15,4.99,0.336986301369863,20295.23287671233
3685,48005116,0.45999999999999996,False,De Pijp - Rivierenbuurt,52.35712,4.89098,Entire home/apt,7,4,7,14,392.0,7,180,True,10,2,4.83,True,56.0,2744.0,0.09,0.19,0.18,4.99,0.6657534246575343,13921.0
3686,48008046,0.7999999999999999,False,De Pijp - Rivierenbuurt,52.35708,4.89113,Entire home/apt,4,2,3,6,177.0,7,180,True,8,0,5.0,True,44.25,1239.0,0.07,0.15,0.23,4.99,0.6986301369863014,12926.013698630137
3687,48008123,1.0,False,De Pijp - Rivierenbuurt,52.35775,4.88945,Entire home/apt,4,2,3,3,229.0,7,180,True,1,1,4.4,True,57.25,1603.0,0.07,0.11,0.21,4.99,0.6054794520547945,13173.575342465754
3688,48008144,0.71,False,De Pijp - Rivierenbuurt,52.35712,4.89091,Entire home/apt,4,2,3,11,220.0,7,180,True,6,2,4.43,True,55.0,1540.0,0.13,0.24,0.26,4.99,0.6191780821917808,17593.931506849316
3689,48028679,0.55,False,Centrum-West,52.38632,4.89,Private room,2,1,1,4,145.0,2,1125,True,2,3,4.91,True,72.5,290.0,0.07,0.14,0.2,4.99,0.6082191780821918,732.7808219178082
3690,48036961,0.58,False,Centrum-West,52.3759,4.87735,Entire home/apt,4,2,4,11,218.0,7,180,True,5,0,4.0,True,54.5,1526.0,0.09,0.16,0.2,4.99,0.06301369863013699,20295.23287671233
3691,48037184,0.96,False,Westerpark,52.37744,4.87718,Entire home/apt,6,3,6,17,359.0,7,180,True,6,0,5.0,True,59.83,2513.0,0.04,0.19,0.28,4.99,0.36164383561643837,20749.424657534248
3692,48037288,0.96,False,Westerpark,52.37787,4.87558,Entire home/apt,4,2,3,11,185.0,7,180,True,7,2,4.8,True,46.25,1295.0,0.07,0.18,0.19,4.99,0.726027397260274,20189.76712328767
3693,48037306,0.96,False,Westerpark,52.37559,4.87567,Entire home/apt,4,2,4,7,218.0,7,180,True,3,1,5.0,True,54.5,1526.0,0.12,0.18,0.19,4.99,0.6657534246575343,20295.23287671233
3694,48037887,0.37,False,De Pijp - Rivierenbuurt,52.35817,4.90069,Entire home/apt,4,2,4,12,210.0,7,180,True,6,0,5.0,True,52.5,1470.0,0.1,0.23,0.31,4.99,0.7287671232876712,17436.890410958906
3695,48037901,0.69,False,De Pijp - Rivierenbuurt,52.35797,4.90092,Entire home/apt,4,2,2,10,166.0,7,180,True,3,3,3.33,True,41.5,1162.0,0.08,0.15,0.14,4.99,0.7506849315068493,17333.95890410959
3696,48037915,0.94,False,De Pijp - Rivierenbuurt,52.3584,4.90281,Entire home/apt,6,3,2,10,340.0,7,180,True,10,0,4.83,True,56.67,2380.0,0.11,0.23,0.2,4.99,0.7753424657534247,17747.54794520548
3697,48066023,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.3549,4.90074,Entire home/apt,3,2,2,8,199.0,2,8,True,0,2,4.89,False,66.33,398.0,0.07,0.22,0.2,4.99,0.00821917808219178,1087.3972602739725
3698,48127625,0.82,False,Zuid,52.3601,4.88193,Private room,2,1,2,8,241.0,1,365,True,17,0,4.0,True,120.5,241.0,0.09,0.08,0.3,4.99,0.9506849315068493,1639.849315068493
3699,48127633,1.0,False,Zuid,52.3601,4.88193,Private room,3,1,2,9,306.0,1,365,True,23,4,4.47,True,102.0,306.0,0.07,0.25,0.34,4.99,0.9726027397260274,1906.972602739726
3700,48127644,0.6699999999999999,False,Zuid,52.3601,4.88193,Private room,2,1,1,6,241.0,1,365,True,15,1,4.45,True,120.5,241.0,0.09,0.13,0.22,4.99,0.9397260273972603,1639.849315068493
3701,48127657,0.62,False,Zuid,52.3601,4.88193,Private room,3,1,2,7,306.0,1,1125,True,22,0,5.0,True,102.0,306.0,0.04,0.24,0.18,4.99,0.9643835616438357,1906.972602739726
3702,48127663,0.64,False,Zuid,52.3601,4.88193,Private room,4,1,2,14,371.0,1,365,True,18,0,4.77,True,92.75,371.0,0.03,0.14,0.16,4.99,0.9178082191780822,2174.095890410959
3703,48127669,0.42000000000000004,False,Zuid,52.3601,4.88193,Private room,2,1,1,12,256.0,1,365,True,20,0,5.0,True,128.0,256.0,0.07,0.21,0.25,4.99,0.9643835616438357,1701.4931506849316
3704,48127716,1.0,True,Centrum-West,52.37888,4.89217,Private room,3,1,2,10,345.0,1,365,True,0,0,5.0,True,115.0,345.0,0.08,0.19,0.22,4.99,0.16986301369863013,2103.6575342465753
3705,48127717,0.8999999999999999,True,Centrum-West,52.37888,4.89217,Hotel room,2,1,1,16,308.0,1,365,True,0,0,4.75,True,154.0,308.0,0.09,0.16,0.34,4.99,0.16986301369863013,1989.6986301369864
3706,48127726,0.96,True,Centrum-West,52.37888,4.89217,Private room,2,1,1,15,260.0,1,365,True,0,0,4.56,True,130.0,260.0,0.12,0.28,0.24,4.99,0.16986301369863013,1852.7534246575342
3707,48153670,1.0,False,Westerpark,52.38291,4.87211,Entire home/apt,2,1,1,7,150.0,7,30,True,2,0,5.0,False,75.0,1050.0,0.07,0.14,0.18,4.99,0.038356164383561646,751.7534246575342
3708,48202921,0.32,False,Bos en Lommer,52.37628,4.8604,Entire home/apt,3,2,1,8,225.0,3,14,True,0,0,4.5,False,75.0,675.0,0.11,0.2,0.22,4.99,0.0,1125.0
3709,48220980,0.88,False,Centrum-West,52.36869,4.88795,Private room,3,1,2,4,251.0,1,365,True,6,2,4.51,False,83.67,251.0,0.05,0.1,0.24,4.99,0.4821917808219178,1025.945205479452
3710,48305619,0.45999999999999996,False,Centrum-Oost,52.37114,4.90139,Private room,2,1,3,6,99.0,1,1125,True,8,12,4.7,False,49.5,99.0,0.05,0.12,0.17,4.99,0.9205479452054794,827.5342465753424
3711,48306436,0.7,True,Centrum-West,52.37497,4.88113,Private room,2,1,1,4,155.0,3,1125,True,6,9,5.0,False,77.5,465.0,0.08,0.15,0.2,4.99,0.10410958904109589,791.6986301369863
3712,48514864,1.0,False,Noord-Oost,52.38529,4.95495,Private room,4,1,1,5,169.0,2,32,True,1,0,5.0,False,42.25,338.0,0.06,0.2,0.22,4.99,0.7753424657534247,864.1780821917808
3713,48559369,0.5,False,Centrum-Oost,52.36272,4.89931,Private room,2,1,2,9,146.0,2,1125,True,0,0,4.36,False,73.0,292.0,0.06,0.17,0.19,4.99,0.8136986301369863,703.3424657534247
3714,48579568,1.0,False,Centrum-West,52.37722,4.88864,Private room,2,1,1,9,164.0,1,1125,True,0,0,4.16,True,82.0,164.0,0.07,0.24,0.23,4.99,0.5589041095890411,795.054794520548
3715,48585578,0.76,False,Centrum-West,52.37841,4.88983,Private room,2,1,1,3,144.0,1,1125,True,2,0,4.6,True,72.0,144.0,0.07,0.1,0.19,4.99,0.5726027397260274,791.917808219178
3716,48598128,1.0,False,Watergraafsmeer,52.35083,4.91923,Private room,4,1,3,12,255.0,2,30,True,10,2,4.88,True,63.75,510.0,0.09,0.16,0.34,4.99,0.7589041095890411,1193.013698630137
3717,48620851,1.0,False,Buitenveldert - Zuidas,52.32627,4.86462,Private room,4,1,2,5,105.0,2,1125,True,0,0,4.56,True,26.25,210.0,0.08,0.18,0.17,4.99,0.0,641.5616438356165
3718,48625319,0.41,False,Centrum-West,52.38168,4.88546,Entire home/apt,5,3,2,1,82.0,2,1125,True,0,1,4.5,False,16.4,164.0,0.05,0.12,0.14,4.99,0.0,496.041095890411
3719,48635632,0.64,False,Slotervaart,52.34968,4.83034,Private room,2,1,1,7,140.0,2,1125,True,0,1,4.67,False,70.0,280.0,0.08,0.11,0.16,4.99,0.0,700.0
3720,48636182,0.44,False,Geuzenveld - Slotermeer,52.37611,4.82074,Entire home/apt,4,2,3,16,335.0,3,1125,True,7,1,5.0,False,83.75,1005.0,0.09,0.19,0.22,4.99,0.019178082191780823,1748.4246575342465
3721,48668767,1.0,False,Watergraafsmeer,52.35217,4.92153,Private room,4,1,3,13,286.0,2,30,True,3,2,5.0,True,71.5,572.0,0.1,0.21,0.16,4.99,0.7397260273972602,1147.8082191780823
3722,48668901,1.0,False,Watergraafsmeer,52.352,4.92119,Private room,4,1,3,10,265.0,2,30,True,5,5,4.9,True,66.25,530.0,0.08,0.16,0.3,4.99,0.726027397260274,1145.5479452054794
3723,48668956,1.0,False,Watergraafsmeer,52.35031,4.91938,Private room,4,1,3,5,255.0,2,30,True,5,5,4.89,True,63.75,510.0,0.08,0.2,0.25,4.99,0.6465753424657534,1193.4931506849316
3724,48708182,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36443,4.93467,Entire home/apt,2,1,1,1,139.0,2,1125,True,1,2,5.0,False,69.5,278.0,0.07,0.11,0.22,4.99,0.030136986301369864,716.6438356164383
3725,48714757,0.75,False,Oud-Oost,52.35591,4.91813,Entire home/apt,4,2,2,1,75.0,7,365,True,0,0,5.0,False,18.75,525.0,0.05,0.09,0.16,4.99,0.0,409.4109589041096
3726,48778366,0.43,False,Bijlmer-Oost,52.32806,4.97717,Entire home/apt,4,2,2,9,220.0,3,15,True,2,1,5.0,False,55.0,660.0,0.09,0.23,0.26,4.99,0.0410958904109589,1009.8630136986301
3727,48818438,0.6,False,De Baarsjes - Oud-West,52.37231,4.85748,Private room,2,1,1,5,111.0,3,30,True,3,1,4.79,False,55.5,333.0,0.07,0.18,0.16,4.99,0.0547945205479452,555.1232876712329
3728,48841483,0.42,False,Centrum-West,52.37532,4.88951,Entire home/apt,4,2,4,11,275.0,2,30,True,0,2,4.29,False,68.75,550.0,0.11,0.15,0.28,4.99,0.3835616438356164,1399.2328767123288
3729,48842752,0.25,False,Centrum-Oost,52.35943,4.89156,Private room,2,1,2,6,102.0,2,30,True,1,0,5.0,False,51.0,204.0,0.06,0.19,0.19,4.99,0.0958904109589041,519.1095890410959
3730,48842950,0.45,False,Centrum-Oost,52.35935,4.89273,Private room,2,1,2,8,101.0,2,30,True,3,0,4.56,False,50.5,202.0,0.08,0.15,0.16,4.99,0.3589041095890411,521.2602739726027
3731,48875301,0.91,False,Centrum-West,52.37734,4.89083,Entire home/apt,4,2,4,9,275.0,2,30,True,5,1,4.64,False,68.75,550.0,0.16,0.15,0.32,4.99,0.7698630136986301,1416.5342465753424
3732,48935523,0.56,False,De Baarsjes - Oud-West,52.37435,4.86281,Entire home/apt,2,1,1,6,201.0,2,4,True,2,0,4.8,False,100.5,402.0,0.1,0.16,0.33,4.99,0.7013698630136986,1047.945205479452
3733,48945665,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.34487,4.89883,Entire home/apt,4,2,2,7,130.0,3,30,True,0,0,4.83,False,32.5,390.0,0.07,0.17,0.22,4.99,0.0,843.2465753424658
3734,48947535,1.0,True,Centrum-West,52.37616,4.8911,Entire home/apt,4,2,4,13,336.0,7,1125,True,4,0,5.0,True,84.0,2352.0,0.08,0.15,0.29,4.99,0.21095890410958903,2618.150684931507
3735,48949401,1.0,False,Westerpark,52.39448,4.87636,Entire home/apt,2,1,1,6,210.0,3,120,True,10,2,4.35,True,105.0,630.0,0.04,0.26,0.16,4.99,0.4821917808219178,1084.849315068493
3736,48949415,1.0,False,Westerpark,52.39403,4.87741,Entire home/apt,2,1,1,7,216.0,3,120,True,17,2,4.72,True,108.0,648.0,0.09,0.19,0.22,4.99,0.5287671232876713,1145.013698630137
3737,48985640,0.89,False,Westerpark,52.3807,4.87039,Entire home/apt,4,2,1,2,60.0,2,1125,True,27,0,4.28,False,15.0,120.0,0.06,0.1,0.15,2.99,0.14794520547945206,445.4109589041096
3738,49008373,0.97,True,Oud-Noord,52.39203,4.93104,Private room,4,1,2,6,150.0,3,20,True,10,0,4.96,True,37.5,450.0,0.08,0.2,0.16,4.99,0.5260273972602739,750.0
3739,49042011,0.0,False,De Pijp - Rivierenbuurt,52.35373,4.88715,Entire home/apt,2,1,1,3,100.0,25,365,True,0,0,5.0,False,50.0,2500.0,0.06,0.17,0.15,4.99,0.3698630136986301,500.0
3740,49051217,1.0,False,Centrum-Oost,52.36593,4.90042,Entire home/apt,4,2,3,18,599.0,2,9,True,0,2,4.77,True,149.75,1198.0,0.16,0.21,0.3,10.99,0.0,2995.0
3741,49051706,1.0,True,Slotervaart,52.36208,4.84491,Private room,1,1,1,1,75.0,5,14,True,1,2,4.71,False,75.0,375.0,0.05,0.14,0.15,4.99,0.336986301369863,357.013698630137
3742,49052116,1.0,True,Slotervaart,52.36374,4.84491,Private room,1,1,1,1,70.0,5,14,True,3,2,4.79,False,70.0,350.0,0.06,0.1,0.15,2.99,0.27123287671232876,330.1506849315069
3743,49119460,0.91,False,Centrum-West,52.37466,4.88055,Entire home/apt,4,2,2,11,228.0,4,180,True,9,2,4.45,True,57.0,912.0,0.08,0.24,0.18,4.99,0.024657534246575342,1056.3150684931506
3744,49120098,1.0,False,Noord-Oost,52.39026,4.99454,Entire home/apt,4,2,4,12,250.0,4,25,True,0,0,5.0,True,62.5,1000.0,0.11,0.19,0.29,4.99,0.0,1250.0
3745,49161472,0.75,False,Buitenveldert - Zuidas,52.34257,4.86301,Entire home/apt,2,1,1,13,300.0,2,90,True,0,2,5.0,True,150.0,600.0,0.08,0.17,0.22,4.99,0.4246575342465753,1500.0
3746,49165343,0.68,False,Watergraafsmeer,52.3403,4.91933,Entire home/apt,3,2,1,11,109.0,2,8,True,0,1,5.0,False,36.33,218.0,0.07,0.19,0.16,4.99,0.0136986301369863,598.2328767123288
3747,49193866,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.34628,4.89896,Entire home/apt,2,1,1,9,155.0,6,6,True,3,0,5.0,False,77.5,930.0,0.07,0.16,0.18,4.99,0.0273972602739726,765.8493150684932
3748,49207726,0.91,True,Centrum-Oost,52.362278,4.892759,Private room,2,1,2,11,210.0,3,39,True,1,4,4.97,True,105.0,630.0,0.1,0.26,0.26,4.99,0.7178082191780822,1050.0821917808219
3749,49257338,0.44,False,Centrum-West,52.37221,4.87722,Entire home/apt,2,1,1,7,350.0,2,2,True,0,0,4.88,False,175.0,700.0,0.09,0.25,0.19,4.99,0.4712328767123288,1729.4520547945206
3750,49264765,0.5700000000000001,False,Watergraafsmeer,52.35311,4.92567,Entire home/apt,2,1,1,1,90.0,2,30,True,0,0,5.0,False,45.0,180.0,0.05,0.09,0.15,4.99,0.0,496.5068493150685
3751,49315618,1.0,True,De Pijp - Rivierenbuurt,52.35591,4.90014,Private room,3,1,2,5,100.0,2,15,True,4,7,4.95,False,33.33,200.0,0.06,0.13,0.18,4.99,0.24383561643835616,491.09589041095893
3752,49318854,0.56,False,Noord-West,52.41704,4.90011,Entire home/apt,6,3,5,1,135.0,4,13,True,0,0,5.0,False,22.5,540.0,0.07,0.13,0.2,4.99,0.0273972602739726,682.986301369863
3753,49342367,0.46,False,De Baarsjes - Oud-West,52.36633,4.85715,Entire home/apt,2,1,1,2,60.0,7,30,True,0,0,4.57,False,30.0,420.0,0.03,0.11,0.15,2.99,0.01643835616438356,413.06849315068496
3754,49360827,1.0,True,Geuzenveld - Slotermeer,52.38446,4.83814,Entire home/apt,4,2,2,13,310.0,2,1125,True,0,1,4.9,False,77.5,620.0,0.13,0.1,0.32,4.99,0.27671232876712326,1466.3561643835617
3755,49375834,0.13,False,Centrum-West,52.37676,4.89456,Private room,2,1,1,9,242.0,1,30,True,11,8,4.63,True,121.0,242.0,0.07,0.23,0.25,4.99,0.8712328767123287,1234.1917808219177
3756,49434019,0.0,False,De Baarsjes - Oud-West,52.35961,4.85846,Entire home/apt,3,2,2,7,200.0,5,45,True,0,0,5.0,False,66.67,1000.0,0.08,0.19,0.25,4.99,0.0,1000.0
3757,49466684,0.9199999999999999,False,Zuid,52.35987,4.87874,Private room,1,1,1,10,227.0,1,365,True,28,4,4.59,True,227.0,227.0,0.03,0.14,0.22,4.99,0.9945205479452055,826.7945205479452
